id,path,text_spt,text_original,ref_normalized,hyp_normalized,wer,sequence_similarity,duration,sentence_checked
15392,00001950_0.wav,misolida bu bo'yicha aniq tartibga solinmagan. Shuning uchun ham biz mana biz Yevropaga safarimiz davomida o'sha Germaniya tajribasini o'rganganimizda homiylik masalasi korrupsiyaga qarshi kurash bo'yicha mas'ul idora tomonidan alohida nazoratga olinganligi alohida muvofiqlashtirilishi va bu bo'yicha korrupsiyaviy omillar jihatdan ham qaralishi alohida siyosat yuritilishini ko'rdik. Shu bo'yicha biz Germaniya tajribasini o'rgangan holda ularning ekspertlari bilan birgalikda homiylikni tartibga soluvchi qonunchilikni ham,"shahar misolida, bu boʻyicha aniq tartibga solinmagan. Shuning uchun ham biz mana, biz Yevropaga safarimiz davomida, oʻsha Germaniya tajribasini oʻrganganimizda, homiylik masalasi korrupsiyaga qarshi kurash boʻyicha masʼul idora tomonidan alohida nazoratga olinganligi, alohida muvofiqlashtirilishi va bu boʻyicha korrupsiyaviy omillar jihatdan ham qaralishi, alohida siyosat yuritilishini koʻrdik. Shu boʻyicha biz Germaniya tajribasini oʻrgangan holda, ularning ekspertlari bilan birgalikda homiylikni tartibga soluvchi qonunchilikni ham",misolida bu bo'yicha aniq tartibga solinmagan shuning uchun ham biz mana biz yevropaga safarimiz davomida o'sha germaniya tajribasini o'rganganimizda homiylik masalasi korrupsiyaga qarshi kurash bo'yicha mas'ul idora tomonidan alohida nazoratga olinganligi alohida muvofiqlashtirilishi va bu bo'yicha korrupsiyaviy omillar jihatdan ham qaralishi alohida siyosat yuritilishini ko'rdik shu bo'yicha biz germaniya tajribasini o'rgangan holda ularning ekspertlari bilan birgalikda homiylikni tartibga soluvchi qonunchilikni ham,shahar misolida bu bo'yicha aniq tartibga solinmagan shuning uchun ham biz mana biz yevropaga safarimiz davomida o'sha germaniya tajribasini o'rganganimizda homiylik masalasi korrupsiyaga qarshi kurash bo'yicha mas'ul idora tomonidan alohida nazoratga olinganligi alohida muvofiqlashtirilishi va bu bo'yicha korrupsiyaviy omillar jihatdan ham qaralishi alohida siyosat yuritilishini ko'rdik shu bo'yicha biz germaniya tajribasini o'rgangan holda ularning ekspertlari bilan birgalikda homiylikni tartibga soluvchi qonunchilikni ham,0.0164,0.9934,28.21,shahar misolida bu bo'yicha aniq tartibga solinmagan. Shuning uchun ham biz mana biz Yevropaga safarimiz davomida o'sha Germaniya tajribasini o'rganganimizda homiylik masalasi korrupsiyaga qarshi kurash bo'yicha mas'ul idora tomonidan alohida nazoratga olinganligi alohida muvofiqlashtirilishi va bu bo'yicha korrupsiyaviy omillar jihatdan ham qaralishi alohida siyosat yuritilishini ko'rdik. Shu bo'yicha biz Germaniya tajribasini o'rgangan holda ularning ekspertlari bilan birgalikda homiylikni tartibga soluvchi qonunchilikni ham
13456,00005438_1.wav,"Koreyada bir qancha sport turlari bo'yicha korporatsiya nomi bilan atalgan turli jamoalar bor. Shuningdek, korporatsiya jahondagi ko'pgina sport turlari bo'yicha faoliyat olib borayotgan turli jamoalarga homiylik qiladi. U yarik telefonlarni Samsung Group korporatsiyasining asosiy bo'limi bo'lgan Samsung Electronics ishlab chiqaradi. Dunyoda mobil qurilmalar, jumladan uyali telefonlar ishlab chiqaruvchi","Koreyada bir qancha sport turlari bo‘yicha korporatsiya nomi bilan atalgan turli jamoalar bor. Shuningdek, korporatsiya jahondagi ko‘pgina sport turlari bo‘yicha faoliyat olib borayotgan turli jamoalarga homiylik qiladi. Uyali telefonlarni Samsung Group korporatsiyasining asosiy bo‘limi bo‘lgan Samsung Electronics ishlab chiqaradi. Dunyoda mobil qurilmalar, jumladan, uyali telefonlar ishlab chiqaruvchi",koreyada bir qancha sport turlari bo'yicha korporatsiya nomi bilan atalgan turli jamoalar bor shuningdek korporatsiya jahondagi ko'pgina sport turlari bo'yicha faoliyat olib borayotgan turli jamoalarga homiylik qiladi u yarik telefonlarni samsung group korporatsiyasining asosiy bo'limi bo'lgan samsung electronics ishlab chiqaradi dunyoda mobil qurilmalar jumladan uyali telefonlar ishlab chiqaruvchi,koreyada bir qancha sport turlari bo'yicha korporatsiya nomi bilan atalgan turli jamoalar bor shuningdek korporatsiya jahondagi ko'pgina sport turlari bo'yicha faoliyat olib borayotgan turli jamoalarga homiylik qiladi uyali telefonlarni samsung group korporatsiyasining asosiy bo'limi bo'lgan samsung electronics ishlab chiqaradi dunyoda mobil qurilmalar jumladan uyali telefonlar ishlab chiqaruvchi,0.0417,0.9875,24.2,"Koreyada bir qancha sport turlari bo'yicha korporatsiya nomi bilan atalgan turli jamoalar bor. Shuningdek, korporatsiya jahondagi ko'pgina sport turlari bo'yicha faoliyat olib borayotgan turli jamoalarga homiylik qiladi. Uyali telefonlarni Samsung Group korporatsiyasining asosiy bo'limi bo'lgan Samsung Electronics ishlab chiqaradi. Dunyoda mobil qurilmalar, jumladan uyali telefonlar ishlab chiqaruvchi"
16338,00014968_0.wav,"O'zbekistondan tashrif buyuruvchilar soni 2020-yildan 2024-yilgacha deyarli 100 barobar oshdi. 2024-yilda yoki umuman olganda, O'zbekistondan tashrif buyuruvchilarning soni yarim millionga yaqinlashdi. Joriy yilda 15 000 nafar o'zbekistonlik mehmonlarimizni kutib olamiz. Biz ularning safarini unutilmas qilish uchun barcha xizmatlar va qulayliklarni taqdim etishga intilmoqdamiz. Shuni ham ta'kidlashni istardimki, raiyatning 2000","Oʻzbekistondan tashrif buyuruvchilar soni 2020-yildan 2024-yilgacha deyarli 100 barobar oshdi. 2024-yilda yoki umuman olganda, Oʻzbekistondan tashrif buyuruvchilarning soni yarim millionga yaqinlashdi. Joriy yilda 15 000 nafar Oʻzbekistonlik mehmonlarimizni kutib olamiz. Biz ularning safarini unutilmas qilish uchun barcha xizmatlar va qulayliklarni taqdim etishga intilmoqdamiz. Shuni ham taʼkidlashni istardimki, raiyatning 20...",o'zbekistondan tashrif buyuruvchilar soni ikki ming yigirmainchi yildan ikki ming yigirma to'rtinchi yilgacha deyarli yuz barobar oshdi ikki ming yigirma to'rtinchi yilda yoki umuman olganda o'zbekistondan tashrif buyuruvchilarning soni yarim millionga yaqinlashdi joriy yilda o'n besh ming nafar o'zbekistonlik mehmonlarimizni kutib olamiz biz ularning safarini unutilmas qilish uchun barcha xizmatlar va qulayliklarni taqdim etishga intilmoqdamiz shuni ham ta'kidlashni istardimki raiyatning ikki ming,o'zbekistondan tashrif buyuruvchilar soni ikki ming yigirmainchi yildan ikki ming yigirma to'rtinchi yilgacha deyarli yuz barobar oshdi ikki ming yigirma to'rtinchi yilda yoki umuman olganda o'zbekistondan tashrif buyuruvchilarning soni yarim millionga yaqinlashdi joriy yilda o'n besh ming nafar o'zbekistonlik mehmonlarimizni kutib olamiz biz ularning safarini unutilmas qilish uchun barcha xizmatlar va qulayliklarni taqdim etishga intilmoqdamiz shuni ham ta'kidlashni istardimki raiyatning yigirma,0.0323,0.9841,28.48,"O'zbekistondan tashrif buyuruvchilar soni 2020-yildan 2024-yilgacha deyarli 100 barobar oshdi. 2024-yilda yoki umuman olganda, O'zbekistondan tashrif buyuruvchilarning soni yarim millionga yaqinlashdi. Joriy yilda 15 000 nafar o'zbekistonlik mehmonlarimizni kutib olamiz. Biz ularning safarini unutilmas qilish uchun barcha xizmatlar va qulayliklarni taqdim etishga intilmoqdamiz. Shuni ham ta'kidlashni istardimki, raiyatning 2000"
24367,00000278_0.wav,"ham jinoyat kodeksining bir necha moddalari bilan ayblanib, ayblov xulosasi tuzilgan. 2022-yil 13-iyundagi Yakkasaroy tuman sudining hukmiga ko'ra Rahmatilla Abdullayev jinoyat kodeksining 184-moddasi bilan aybli deb topilgan va unga jarima jazosi tayinlangan. Jinoyat kodeksining 168 va 233-moddalari bilan esa aybsiz deb topilib, reabilitatsiya qilingan, ya'ni qisman oqlangan. Toshkent shahar sudi jinoyat ishlari bo'yicha sudlov hay'ati","layev ham jinoyat kodeksining bir necha moddalari bilan ayblanib, ayblov xulosasi tuzilgan. 2022-yil 13-iyundagi Yakkasaroy tuman sudining hukmiga koʻra, Rahmatulla Abdullayev jinoyat kodeksining 184-moddasi bilan aybli deb topilgan va unga jarima jazosi tayinlangan. Jinoyat kodeksining 168 va 233-moddalari bilan esa aybsiz deb topilib, reabilitatsiya qilingan, yaʼni qisman oqlangan. Toshkent shahar sudi jinoyat ishlari boʻyicha sudlov hayʼat",ham jinoyat kodeksining bir necha moddalari bilan ayblanib ayblov xulosasi tuzilgan ikki ming yigirma ikkinchi yil o'n uchinchi iyundagi yakkasaroy tuman sudining hukmiga ko'ra rahmatilla abdullayev jinoyat kodeksining bir yuz sakson to'rtinchi moddasi bilan aybli deb topilgan va unga jarima jazosi tayinlangan jinoyat kodeksining bir yuz oltmish sakkiz va ikki yuz o'ttiz uchinchi moddalari bilan esa aybsiz deb topilib reabilitatsiya qilingan ya'ni qisman oqlangan toshkent shahar sudi jinoyat ishlari bo'yicha sudlov hay'ati,layev ham jinoyat kodeksining bir necha moddalari bilan ayblanib ayblov xulosasi tuzilgan ikki ming yigirma ikkinchi yil o'n uchinchi iyundagi yakkasaroy tuman sudining hukmiga ko'ra rahmatulla abdullayev jinoyat kodeksining bir yuz sakson to'rtinchi moddasi bilan aybli deb topilgan va unga jarima jazosi tayinlangan jinoyat kodeksining bir yuz oltmish sakkiz va ikki yuz o'ttiz uchinchi moddalari bilan esa aybsiz deb topilib reabilitatsiya qilingan ya'ni qisman oqlangan toshkent shahar sudi jinoyat ishlari bo'yicha sudlov hay'at,0.0417,0.9915,28.48,"ham jinoyat kodeksining bir necha moddalari bilan ayblanib, ayblov xulosasi tuzilgan. 2022-yil 13-iyundagi Yakkasaroy tuman sudining hukmiga ko'ra Rahmatilla Abdullayev jinoyat kodeksining 184-moddasi bilan aybli deb topilgan va unga jarima jazosi tayinlangan. Jinoyat kodeksining 168 va 233-moddalari bilan esa aybsiz deb topilib, reabilitatsiya qilingan, ya'ni qisman oqlangan. Toshkent shahar sudi jinoyat ishlari bo'yicha sudlov hay'ati"
9476,00014220_0.wav,"Hech kimning ortida prezident turishi kerak emas. Hammani qonunlar himoya qilishi lozim. Bu holat mustaqil deyayotganimiz sudni, prokuratura, ichki ishlar, hatto maktablarni ham hokim boshqarishini ko'rsatdi. U istagan odamni bo'shatadi, istagan odamni qamatadi. Yashasin adolat.","Hech kimning ortida prezident turishi kerak emas. Hammani qonunlar himoya qilishi lozim. Bu holat mustaqil deyotganimiz sudni, prokuratura, ichki ishlar, hatto maktablarni ham hokim boshqarishini koʻrsatdi. U istagan odamni boʻshatadi, istagan odamni qamatadi. Yashasin adolat.",hech kimning ortida prezident turishi kerak emas hammani qonunlar himoya qilishi lozim bu holat mustaqil deyayotganimiz sudni prokuratura ichki ishlar hatto maktablarni ham hokim boshqarishini ko'rsatdi u istagan odamni bo'shatadi istagan odamni qamatadi yashasin adolat,hech kimning ortida prezident turishi kerak emas hammani qonunlar himoya qilishi lozim bu holat mustaqil deyotganimiz sudni prokuratura ichki ishlar hatto maktablarni ham hokim boshqarishini ko'rsatdi u istagan odamni bo'shatadi istagan odamni qamatadi yashasin adolat,0.0286,0.4052,18.32,"Hech kimning ortida prezident turishi kerak emas. Hammani qonunlar himoya qilishi lozim. Bu holat mustaqil deyayotganimiz sudni, prokuratura, ichki ishlar, hatto maktablarni ham hokim boshqarishini ko'rsatdi. U istagan odamni bo'shatadi, istagan odamni qamatadi. Yashasin adolat."
9181,00012150_0.wav,"Xo'p, Nazirjon bilan Bahrombekka Instagram akkauntlarini qoldiramiz, albatta va bu yigitlar bilan bog'lanib, qanday savollaringlar bo'lsa, o'shalarni berish imkoniyati bo'ladi sizlarda. Zo'r, zo'r deb yozishyapti, ovoz zo'r. Xo'p, demak, ovozimiz yaxshi, to'g'rimi? Davom ettirsak bo'ladi. Xo'sh, Nazirbek, mana savol. Qanaqa qiyinchilik","Xo'p, Nazarjon bilan Baxrombekka Instagram akkauntlarini qoldiramiz, albatta va bu yigitlar bilan bog'lanib, qanday savollaringlar bo'lsa, o'shalarni berish imkoniyati bo'ladi sizlarda. Zo'r, zo'r deb yozishyapti, ovoz zo'r. Xo'p, demak ovozimiz yaxshi, to'g'rimi? Davom ettirsak bo'ladi. Xo'sh, Nazirbek, mana, savol. Qanaqa qiyinchilik",xo'p nazirjon bilan bahrombekka instagram akkauntlarini qoldiramiz albatta va bu yigitlar bilan bog'lanib qanday savollaringlar bo'lsa o'shalarni berish imkoniyati bo'ladi sizlarda zo'r zo'r deb yozishyapti ovoz zo'r xo'p demak ovozimiz yaxshi to'g'rimi davom ettirsak bo'ladi xo'sh nazirbek mana savol qanaqa qiyinchilik,xo'p nazarjon bilan baxrombekka instagram akkauntlarini qoldiramiz albatta va bu yigitlar bilan bog'lanib qanday savollaringlar bo'lsa o'shalarni berish imkoniyati bo'ladi sizlarda zo'r zo'r deb yozishyapti ovoz zo'r xo'p demak ovozimiz yaxshi to'g'rimi davom ettirsak bo'ladi xo'sh nazirbek mana savol qanaqa qiyinchilik,0.0488,0.9938,28.5,"Xo'p, Nazirjon bilan Bahrombekka Instagram akkauntlarini qoldiramiz, albatta va bu yigitlar bilan bog'lanib, qanday savollaringlar bo'lsa, o'shalarni berish imkoniyati bo'ladi sizlarda. Zo'r, zo'r deb yozishyapti, ovoz zo'r. Xo'p, demak, ovozimiz yaxshi, to'g'rimi? Davom ettirsak bo'ladi. Xo'sh, Nazirbek, mana savol. Qanaqa qiyinchilik"
11034,00015900_0.wav,"Buning uchun ham ko'p davlatlarga bu juda qiziqarli. Men ofitsialno o'zim balansimda qarz ko'rsatmasdan bu yoqdan pul jalb qilyapman. Xo'p, keyin to'layman, bir gap bo'ladi deb turib. Va eng katta riski ham shu.","Buning uchun ham ko'p davlatlarga bu juda qiziqarli. Men ofitsialno o'zimni balansimda qarz ko'rsatmasdan, bu yoqdan pul jalb qilyapman. Xo'p, keyin to'layman, bir gap bo'ladi deb turib. Va eng katta riski ham shu.",buning uchun ham ko'p davlatlarga bu juda qiziqarli men ofitsialno o'zim balansimda qarz ko'rsatmasdan bu yoqdan pul jalb qilyapman xo'p keyin to'layman bir gap bo'ladi deb turib va eng katta riski ham shu,buning uchun ham ko'p davlatlarga bu juda qiziqarli men ofitsialno o'zimni balansimda qarz ko'rsatmasdan bu yoqdan pul jalb qilyapman xo'p keyin to'layman bir gap bo'ladi deb turib va eng katta riski ham shu,0.0303,0.9951,13.59,"Buning uchun ham ko'p davlatlarga bu juda qiziqarli. Men ofitsialno o'zimni balansimda qarz ko'rsatmasdan bu yoqdan pul jalb qilyapman. Xo'p, keyin to'layman, bir gap bo'ladi deb turib. Va eng katta riski ham shu."
20736,00006944_1.wav,"Inspeksion tekshiruv o'tkazilishi uchun belgilangan 12 ta korxonalar ro'yxatidan Marion Biotech korxonasini kengash a'zolarining xabardorligisiz olib tashlab, shu tariqa bayonnomani qalbakilashtirganligi bayon qilingan.","inspeksion tekshiruv oʻtkazilishi uchun belgilangan, oʻn ikkita korxonalar roʻyxatidan Marion Biotech korxonasini kengash aʼzolarining xabardorligisiz olib tashlab, shu tariqa bayonnomani qalbakiylashtirganligi bayon qilingan.",inspeksion tekshiruv o'tkazilishi uchun belgilangan o'n ikkita korxonalar ro'yxatidan marion biotech korxonasini kengash a'zolarining xabardorligisiz olib tashlab shu tariqa bayonnomani qalbakilashtirganligi bayon qilingan,inspeksion tekshiruv o'tkazilishi uchun belgilangan o'n ikkita korxonalar ro'yxatidan marion biotech korxonasini kengash a'zolarining xabardorligisiz olib tashlab shu tariqa bayonnomani qalbakiylashtirganligi bayon qilingan,0.0435,0.9978,13.25,"Inspeksion tekshiruv o'tkazilishi uchun belgilangan 12 ta korxonalar ro'yxatidan Marion Biotech korxonasini kengash a'zolarining xabardorligisiz olib tashlab, shu tariqa bayonnomani qalbakilashtirganligi bayon qilingan."
10436,00015529_1.wav,"shu darajalarga yetib yuribmiz. Demak, o'sha litseydagi davrlarni eslayman, o'sha paytdagi fan olimpiadalarini eslayman. Fan olimpiadalari ham juda qattiq bo'lardi, sirqi olimpiada bo'lardi u paytda.","shu darajalarga yetib yuribmiz. Demak, oʻsha litseydagi davrlarni eslayman, oʻsha paytdagi fan olimpiadalarini eslayman, fan olimpiadalari ham juda qattiq boʻlardi, sirtqi olimpiada boʻlardi u paytda.",shu darajalarga yetib yuribmiz demak o'sha litseydagi davrlarni eslayman o'sha paytdagi fan olimpiadalarini eslayman fan olimpiadalari ham juda qattiq bo'lardi sirqi olimpiada bo'lardi u paytda,shu darajalarga yetib yuribmiz demak o'sha litseydagi davrlarni eslayman o'sha paytdagi fan olimpiadalarini eslayman fan olimpiadalari ham juda qattiq bo'lardi sirtqi olimpiada bo'lardi u paytda,0.04,0.9974,12.38,"shu darajalarga yetib yuribmiz. Demak, o'sha litseydagi davrlarni eslayman, o'sha paytdagi fan olimpiadalarini eslayman. Fan olimpiadalari ham juda qattiq bo'lardi, sirtqi olimpiada bo'lardi u paytda."
22641,00009453_0.wav,"o'zi nimaga bo'lyapti, qachon nimani yoritish kerak, ommaviy axborot vositalari qaysi mavzularga ko'proq vaqt ajratishi kerak, resursni nimaga sarflash kerak. Bu yerdagi muxbirlar, masalan, Kun.uz muxbiri yoki Daryo muxbiri ko'proq qaysi masalalarga e'tibor qaratyapti. Ya'ni sal bo'lsa ham siljigan-da. Muloqot, bahs-munozara siljigan. Keyin jurnalistlar orasida o'ziga xos debat bor, ya'ni nima muhim, nima muhim emasligi haqida. Bu jihatdan O'zbekiston","oʻzi nimaga boʻlyapti? Qachon nimani yoritish kerak? Ommaviy axborot vositalari qaysi mavzularga koʻproq vaqt ajratish kerak, resursni nimaga sarflash kerak? Bu yerdagi muxbirlar, masalan, Kun.uz muxbiri yoki Daryo muxbiri koʻproq qaysi masalalarga eʼtibor qaratyapti. Yaʼni sal boʻlsa ham siljigan-da. Muloqot, bahs-munozara siljigan. Keyin jurnalistlar orasida oʻziga xos debat bor, yaʼni nima muhim, nima muhim emasligi haqida. Bu jihatdan Oʻzbekiston",o'zi nimaga bo'lyapti qachon nimani yoritish kerak ommaviy axborot vositalari qaysi mavzularga ko'proq vaqt ajratishi kerak resursni nimaga sarflash kerak bu yerdagi muxbirlar masalan kun uz muxbiri yoki daryo muxbiri ko'proq qaysi masalalarga e'tibor qaratyapti ya'ni sal bo'lsa ham siljigan-da muloqot bahs-munozara siljigan keyin jurnalistlar orasida o'ziga xos debat bor ya'ni nima muhim nima muhim emasligi haqida bu jihatdan o'zbekiston,o'zi nimaga bo'lyapti qachon nimani yoritish kerak ommaviy axborot vositalari qaysi mavzularga ko'proq vaqt ajratish kerak resursni nimaga sarflash kerak bu yerdagi muxbirlar masalan kun uz muxbiri yoki daryo muxbiri ko'proq qaysi masalalarga e'tibor qaratyapti ya'ni sal bo'lsa ham siljigan-da muloqot bahs-munozara siljigan keyin jurnalistlar orasida o'ziga xos debat bor ya'ni nima muhim nima muhim emasligi haqida bu jihatdan o'zbekiston,0.0167,0.9989,28.49,"o'zi nimaga bo'lyapti, qachon nimani yoritish kerak, ommaviy axborot vositalari qaysi mavzularga ko'proq vaqt ajratishi kerak, resursni nimaga sarflash kerak. Bu yerdagi muxbirlar, masalan, Kun.uz muxbiri yoki Daryo muxbiri ko'proq qaysi masalalarga e'tibor qaratyapti. Ya'ni sal bo'lsa ham siljigan-da. Muloqot, bahs-munozara siljigan. Keyin jurnalistlar orasida o'ziga xos debat bor, ya'ni nima muhim, nima muhim emasligi haqida. Bu jihatdan O'zbekiston"
20808,00006984_1.wav,"Ishlab chiqarish sexlari soni ikkitadan 11 taga oshirib, mahsulot soni beshtadan 400 taga ko'paytirilgan. Korxona xodimlari soni esa 120 tadan 1300 tagacha yetgan.","ishlab chiqarish sexlari soni ikkitadan 11 taga oshirib, mahsulot soni beshtadan 400 taga ko'paytirgan. Korxona xodimlari soni esa 120 tadan 1300 tagacha yetgan.",ishlab chiqarish sexlari soni ikkitadan o'n bir taga oshirib mahsulot soni beshtadan to'rt yuz taga ko'paytirilgan korxona xodimlari soni esa bir yuz yigirma tadan bir ming uch yuz tagacha yetgan,ishlab chiqarish sexlari soni ikkitadan o'n bir taga oshirib mahsulot soni beshtadan to'rt yuz taga ko'paytirgan korxona xodimlari soni esa bir yuz yigirma tadan bir ming uch yuz tagacha yetgan,0.0333,0.9948,10.3,"Ishlab chiqarish sexlari soni ikkitadan 11 taga oshirib, mahsulot soni beshtadan 400 taga ko'paytirgan. Korxona xodimlari soni esa 120 tadan 1300 tagacha yetgan."
5929,00000993_2.wav,"USB sizda shumi yo, ya'ni yana boshqa narsalar ham bormi? Eng glavnisi, eng asosiysi shu. Kim kelsa misol uchun","USB sizda shumi yo ya'ni yana boshqa narsalar ham bormi? Eng glavniysi, eng asosiysi shu. Kim kelsa, misol uchun",usb sizda shumi yo ya'ni yana boshqa narsalar ham bormi eng glavnisi eng asosiysi shu kim kelsa misol uchun,usb sizda shumi yo ya'ni yana boshqa narsalar ham bormi eng glavniysi eng asosiysi shu kim kelsa misol uchun,0.0526,0.9953,9.23,"USB sizda shumi yo, ya'ni yana boshqa narsalar ham bormi? Eng glavniysi, eng asosiysi shu. Kim kelsa misol uchun"
19698,00007547_0.wav,yosh bolalarga yosh bolani tasalli uchun ko'nglini ko'tarish uchun aytilgan gaplar deb qabul qilganmizda endi o'sha paytda endi hozirgi kunga kelib esa deyman,"yosh bolalarga yosh bolani tasalli uchun, ko'nglini ko'tarish uchun aytilgan gaplar deb qabul qilganmiz-da endi. O'sha paytda. Endi hozirgi kunga kelib esa deyman,",yosh bolalarga yosh bolani tasalli uchun ko'nglini ko'tarish uchun aytilgan gaplar deb qabul qilganmizda endi o'sha paytda endi hozirgi kunga kelib esa deyman,yosh bolalarga yosh bolani tasalli uchun ko'nglini ko'tarish uchun aytilgan gaplar deb qabul qilganmiz-da endi o'sha paytda endi hozirgi kunga kelib esa deyman,0.0435,0.9968,9.44,yosh bolalarga yosh bolani tasalli uchun ko'nglini ko'tarish uchun aytilgan gaplar deb qabul qilganmiz-da endi o'sha paytda endi hozirgi kunga kelib esa deyman
16593,00015154_0.wav,"Isroilning Sharqiy Quddus va G'azodagi so'nggi hujumlariga munosabat bildirib, Misr va Iordaniyaning harakatsizligini tanqid qildi. U Isroil hukumatini ""qonxo'r sionist"" deb atadi. Shuningdek, Eron Hamas tashkilotini har tomonlama qo'llab-quvvatlashga va'da berdi.","Isroilning Sharqiy Quddus va G'azodagi so'nggi hujumlariga munosabat bildirib, Misr va Yordaniyaning harakatsizligini tanqid qildi. U Isroil hukumatini qonxo'r sionist deb atadi. Shuningdek, Eron Hamas tashkilotini har tomonlama qo'llab-quvvatlashga va'da berdi.",isroilning sharqiy quddus va g'azodagi so'nggi hujumlariga munosabat bildirib misr va iordaniyaning harakatsizligini tanqid qildi u isroil hukumatini qonxo'r sionist deb atadi shuningdek eron hamas tashkilotini har tomonlama qo'llab-quvvatlashga va'da berdi,isroilning sharqiy quddus va g'azodagi so'nggi hujumlariga munosabat bildirib misr va yordaniyaning harakatsizligini tanqid qildi u isroil hukumatini qonxo'r sionist deb atadi shuningdek eron hamas tashkilotini har tomonlama qo'llab-quvvatlashga va'da berdi,0.0323,0.9728,14.86,"Isroilning Sharqiy Quddus va G'azodagi so'nggi hujumlariga munosabat bildirib, Misr va Iordaniyaning harakatsizligini tanqid qildi. U Isroil hukumatini ""qonxo'r sionist"" deb atadi. Shuningdek, Eron Hamas tashkilotini har tomonlama qo'llab-quvvatlashga va'da berdi."
12054,00002555_0.wav,"Hozir kerak hozir katta-katta bir davlat tashkilotlarida ishlashyapti. Alloh rozi bo'lsin hammasidan. Mana bu ikkinchi o'g'lim Umarjon, u ham Toshkent davlat","Hozir kerak, hozir katta-katta bir davlat tashkilotlarida ishlashyapti. Alloh rozi bo'lsin hammasidan. Ma bu ikkinchi o'g'lim Umarjon, u ham Toshkent davlat",hozir kerak hozir katta-katta bir davlat tashkilotlarida ishlashyapti alloh rozi bo'lsin hammasidan mana bu ikkinchi o'g'lim umarjon u ham toshkent davlat,hozir kerak hozir katta-katta bir davlat tashkilotlarida ishlashyapti alloh rozi bo'lsin hammasidan ma bu ikkinchi o'g'lim umarjon u ham toshkent davlat,0.0476,0.9935,12.47,"Hozir kerak hozir katta-katta bir davlat tashkilotlarida ishlashyapti. Alloh rozi bo'lsin hammasidan. Mana bu ikkinchi o'g'lim Umarjon, u ham Toshkent davlat"
2261,00010810_0.wav,"Qayd etilishicha, tonggi soat 4:55 da Malik aholi punktidagi omborda yakka tartibda portlash sodir bo'lgan. Portlashdan ikki soat o'tib, Mudofaa vazirligi matbuot xizmati holat yuzasidan izoh berdi. Unda aytilishicha, holat yuzasidan surishtiruv ishlari boshlangan. Vazirlik portlashdan talofat ko'rgan va jabrlanganlar yo'qligini ma'lum qilgan. Ammo oradan to'rt soat vaqt o'tib,","Qayd etilishicha, tongi soat 4:55 da Malik aholi punktidagi omborda yakka tartibda portlash sodir boʻlgan. Portlashdan ikki soat oʻtib, Mudofaa vazirligi matbuot xizmati holat yuzasidan izoh berdi. Unda aytilishicha, holat yuzasidan surishtiruv ishlari boshlangan. Vazirlik portlashdan talofat koʻrgan va jabrlanganlar yoʻqligini maʼlum qilgan. Ammo oradan toʻrt soat vaqt oʻtib,",qayd etilishicha tonggi soat to'rt ellik beshda malik aholi punktidagi omborda yakka tartibda portlash sodir bo'lgan portlashdan ikki soat o'tib mudofaa vazirligi matbuot xizmati holat yuzasidan izoh berdi unda aytilishicha holat yuzasidan surishtiruv ishlari boshlangan vazirlik portlashdan talofat ko'rgan va jabrlanganlar yo'qligini ma'lum qilgan ammo oradan to'rt soat vaqt o'tib,qayd etilishicha tongi soat to'rt ellik beshda malik aholi punktidagi omborda yakka tartibda portlash sodir bo'lgan portlashdan ikki soat o'tib mudofaa vazirligi matbuot xizmati holat yuzasidan izoh berdi unda aytilishicha holat yuzasidan surishtiruv ishlari boshlangan vazirlik portlashdan talofat ko'rgan va jabrlanganlar yo'qligini ma'lum qilgan ammo oradan to'rt soat vaqt o'tib,0.02,0.9987,28.49,"Qayd etilishicha, tonggi soat 4:55 da Malik aholi punktidagi omborda yakka tartibda portlash sodir bo'lgan. Portlashdan ikki soat o'tib, Mudofaa vazirligi matbuot xizmati holat yuzasidan izoh berdi. Unda aytilishicha, holat yuzasidan surishtiruv ishlari boshlangan. Vazirlik portlashdan talofat ko'rgan va jabrlanganlar yo'qligini ma'lum qilgan. Ammo oradan to'rt soat vaqt o'tib,"
24800,00000573_1.wav,"Shuning uchun ko'p bunaqa vistavkalar, ko'rinishlar juda qo'l keladi. Mana o'zimni hayotimdan gapiradigan bo'lsak, qizim 15 yashar.","Shuning uchun ko'p bunaqa vystavkalar, ko'rinishlar juda qo'l keladi. Mana o'zimni hayotimdan gapiradigan bo'lsak, qizim o'n besh yashar.",shuning uchun ko'p bunaqa vistavkalar ko'rinishlar juda qo'l keladi mana o'zimni hayotimdan gapiradigan bo'lsak qizim o'n besh yashar,shuning uchun ko'p bunaqa vystavkalar ko'rinishlar juda qo'l keladi mana o'zimni hayotimdan gapiradigan bo'lsak qizim o'n besh yashar,0.0556,0.9925,10.56,"Shuning uchun ko'p bunaqa vistavkalar, ko'rinishlar juda qo'l keladi. Mana o'zimni hayotimdan gapiradigan bo'lsak, qizim 15 yashar."
